  8948   4471
   541    540
   610    520
   580    551
   576    552
   580    540
   611    520
   580   1670
   581    550
   600   1650
   581   1665
   580   1670
   581   1670
   580   1670
   580   1670
   588    540
   580   1670
   590   1660
   590   1670
   570   1680
   580   1670
   580   1670
   570    560
   580    540
   580    550
   580    550
   600    528
   580    540
   580    550
   580    550
   600   1650
   580   1670
   580   1666
   580  39980
  8980   2256
   550  40014
