  8965   4449
   561    530
   600    530
   600    520
   560    570
   600    531
   600    530
   590   1653
   601    530
   600   1650
   600   1650
   601   1650
   548   1700
   600   1650
   600   1650
   600    530
   600   1650
   600    530
   550   1700
   550    580
   600   1650
   600   1650
   600    520
   607    520
   600    530
   600   1650
   600    530
   600   1650
   600    520
   606    520
   600   1652
   550   1700
   600   1650
   550  40010
