  8951   4467
   540    550
   570    550
   580    550
   580    550
   580    540
   581    550
   580   1670
   580    546
   590   1660
   580   1670
   580   1670
   580   1670
   580   1678
   570   1680
   580    550
   581   1670
   580    540
   581    550
   578   1670
   580   1670
   580    550
   580    550
   580    550
   570    550
   579   1674
   570   1680
   580    540
   580    550
   580   1670
   580   1670
   581   1670
   580   1670
   600  39978
  8982   2230
   550  40049
