  8970   4451
   541    540
   600    530
   571    560
   580    540
   581    550
   581    550
   581   1670
   601    520
   581   1676
   600   1650
   580   1670
   580   1670
   581   1670
   576   1670
   581    550
   580   1670
   580   1670
   581   1671
   578    550
   580   1670
   581    550
   581    540
   591    540
   581    550
   580    540
   581    554
   580   1670
   580    540
   580   1670
   581   1670
   580   1670
   580   1670
   581  39996
  9017   2200
   580  40169
