  8926   4462
   521    551
   580    542
   559    558
   567    548
   576    548
   577    550
   579   1661
   580    550
   580   1670
   580   1661
   580   1673
   570   1681
   581   1670
   540   1700
   580    550
   571   1680
   570   1680
   601    520
   581   1671
   540    580
   581    550
   551    570
   582    550
   550    580
   571    550
   611   1640
   579    550
   571   1670
   550   1700
   581   1670
   610   1644
   601   1640
   580  39985
  8944   2261
   550  40017
