  8942   4469
   541    551
   570    550
   580    550
   580    550
   570    550
   580    550
   575   1671
   580    550
   580   1666
   580   1670
   580   1675
   570   1670
   580   1670
   580   1677
   777    341
   570   1671
   580    550
   550   1700
   580   1670
   570    550
   580    550
   580    545
   581    540
   581    550
   581   1670
   571    550
   580    550
   580   1670
   600   1645
   580   1670
   580   1670
   580   1670
   580  39981
  8958   2260
   540  40495
