  8958   4461
   541    551
   580    550
   580    540
   580    550
   581    550
   571    550
   580   1670
   580    550
   601   1647
   580   1670
   580   1670
   580   1670
   571   1671
   580   1669
   580    550
   580   1670
   581   1670
   580    550
   570    550
   577    551
   580    550
   571    550
   581    550
   580    550
   571    550
   581   1670
   580   1674
   580   1660
   580   1670
   580   1670
   610   1640
   580   1670
   580  39988
  8957   2251
   550  40048
