  8982   4448
   540    551
   580    550
   581    550
   581    540
   581    550
   580    550
   581   1663
   321    541
   581   1670
   580   1670
   580   1670
   580   1674
   580   1670
   580   1670
   581    550
   581   1670
   662    459
   589    540
   600    530
   580   1670
   580    550
   571    550
   581    550
   581    550
   581   1663
   584   1670
   581   1670
   580    550
   571   1680
   580   1666
   580   1670
   581   1670
   581  39972
  9034   2201
   581  40137
